"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","therm.diff","btherm","wtherm","sample.size","sample.size.td","sample.size.bt","sample.size.wt"
"NY",36119,"Westchester",0,-73.7631763997199,41.0228089329103,0.132801531718207,433,54.0536003112793,0.50516353932313,0.421894218942189,91309.8649900602,358.419088012704,152.353875533492,214810.410445424,0.0228147582339166,1,1,0,0,0.218875,0,0.019132381155404,0.0321278844255537,0.0546518399185435,0.095377094016327,0.14200089013156,0.145523241173601,923459,81,3.4,55040,1.82882928560564,NA,NA,NA,1953644,2491893,35661624,36861860,108988,146772,283055,344436,520947,573558,625816,0,0,0.0836925287356322,0.0449916294642857,6.60394382460047,7.3132203870903,NA,NA,286720,NA,NA,0,0.505410350854966,0.421894218942189,99497,358.419088012704,234071,0.0228147582339166,1,1,51.5,50.7999992370605,28.2999992370605,56.2999992370605,36.2000007629395,54.4000015258789,55.0999984741211,0,52,55.5999984741211,50.7999992370605,51.0999984741211,50.7000007629395,51.7000007629395,36.2000007629395,42.4000015258789,40.2999992370605,36.4000015258789,39.4000015258789,38.5,25.2000007629395,23.2999992370605,41.4000015258789,45.9000015258789,45.7000007629395,34.2999992370605,32.2999992370605,31.2000007629395,28.5599994659424,25.4300003051758,39.0400009155273,57.1500015258789,0,4.47469983456647,0,NA,0,89226.6524959404,1.82897418478261,96921,52992,101506,100396,-0.69184097654481,63.5970855800188,64.6704033582545,28.3286998867989,12.3286998867989,25.3286998867989,12.3286998867989
"NC",37155,"Robeson",0.352185421912325,-79.1035178937097,34.6400990775409,0.242159221179544,949,14.5855865478516,0.456993059416022,0.335917312661499,13567.1043595322,152.107108270385,22.1971848236746,92969.1322626631,0.0943895667893344,0,0,0.340324341181974,0.352185421912325,0.565627941176471,0,0.453203787971959,0.371419687602883,0.33272183190216,0.26625963555786,0.25112089444539,0.243254725418878,123339,57,8.3,25518,1.71143285072391,5.69850187265918,NA,NA,502200,314629,2355987,552220,23880,31483,51945,54674,66512,76860,87769,0,0,0.0152277542372881,0.0112058080808081,5.50125821054473,6.6052979209482,79.1321306679668,47.1486761710794,633600,0.161140906874695,0.46469789545146,0.352185421912325,0.458311647944305,0.335917312661499,15489,152.107108270385,106139,0.0943895667893344,0,0,46.5999984741211,51.4000015258789,46.2999992370605,52.5999984741211,54.2999992370605,8.89999961853027,NA,0,41.2000007629395,54.9000015258789,53.2999992370605,52.4000015258789,58.9000015258789,54.0999984741211,58.7000007629395,74.0999984741211,69.6999969482422,67.5,76.9000015258789,66.5999984741211,73.5999984741211,92.5,63.0999984741211,90.5,93.4000015258789,90.9000015258789,86.6999969482422,77.3000030517578,69.2799987792969,79.0599975585938,76.4499969482422,79.3399963378906,47.9000015258789,30.0837734261812,10.8000001907349,0.400070780334362,4778.13637299039,7508.37488345988,1.51964750650911,37938,24965,18132,18004,20.684750074012,60.1228301453506,77.515258971773,109.493599951267,48.4935999512672,92.4935999512672,52.4935999512672
"OH",39013,"Belmont",0,-80.9884771039073,40.0158230164271,0.147917234327243,537,40.095630645752,0.422562432731327,0.24243813015582,36398,243.712511676466,49.5957597884367,178859,0.0273916149238969,1,1,0,0,NA,0,0.0329103087072569,0.021772021503761,0.0252578074340578,0.0211327656734679,0.0363540569020021,0.0402556818181818,70226,72.3000030517578,5.6,27061,1.31311352731435,NA,NA,NA,1072401,1977415,8870648,16572733,49638,57413,76856,93193,94719,95614,87740,0,0,0.0898654916512059,0.0742924528301887,6.02344759296103,6.65929391968364,NA,NA,339200,NA,NA,0,0.422562432731327,0.24243813015582,36398,243.712511676466,178859,0.0273916149238969,1,1,44.7999992370605,45.9000015258789,47,45.4000015258789,44,22.2000007629395,50.9000015258789,0,46,50,48.5999984741211,47.2999992370605,45,46.7000007629395,44.5,42.0999984741211,33.2999992370605,45.4000015258789,34.9000015258789,46.4000015258789,45.7000007629395,26.8999996185303,37.2000007629395,55,67.1999969482422,61.7999992370605,60.9000015258789,62.5,58.3199996948242,49.6800003051758,56.7400016784668,74.4000015258789,19.7999992370605,4.69694641356702,0,NA,0,35401,0.764235252560932,43271,56620,6885,7295,20.3485469144887,57.8522462058892,75.2866171588721,112.946500182152,71.2587001621723,100.258700162172,72.7643001377583
"OH",39035,"Cuyahoga",0,-81.6586622638497,41.4243111825507,0.128137834544077,458,51.4992752075195,0.503625163150868,0.552089831565814,78033,145.35925826253,64.5744157581623,175655,0.0114566913997924,1,1,0,0,NA,0,0.0109461404439058,0.0374638975299286,0.0715917026083385,0.19079707198048,0.274490702148814,0.297001379556011,1393978,74,4.4,36754,1.7030725831046,NA,NA,NA,1178811,1596653,11342819,20270197,196943,309970,637425,943495,1201455,1217250,1389532,0,0,0.352247807017544,0.129252159827214,6.5510803350434,7.11069612297883,NA,NA,296320,NA,NA,0,0.503625163150868,0.552089831565814,78033,145.35925826253,175655,0.0114566913997924,1,1,36.5999984741211,39.5999984741211,35.0999984741211,41.4000015258789,40,34.5999984741211,36.9000015258789,0,35.4000015258789,43.7999992370605,40.0999984741211,43,46.9000015258789,50.5999984741211,45.7999992370605,47,26.5,39.2999992370605,42.5,55.5,30.5,9.10000038146973,45.5999984741211,50.0999984741211,65.4000015258789,62.4000015258789,60.2999992370605,52.5999984741211,49.6500015258789,46.2799987792969,59.8199996948242,71.5,2.40000009536743,7.90953055376749,0,NA,0,77139,2.02428952209333,53921,26637,1207261,194961,1.12130087577134,73.8542775538291,74.9755784296004,13.5307001173496,12.8779000937939,12.8779000937939,12.8779000937939
"OH",39055,"Geauga",0,-81.1786071501499,41.499492843857,0.114034196413,404,25.2720394134521,0.39072856619092,0.151102464332036,15817,375.964468609724,39.2400277145402,151545,0.000442561800594297,1,0,0,0,NA,0,0.00147991543340381,0.00192870444267092,0.0129181677817808,0.0138622036616543,0.0122118928433907,0.0128280632622686,90895,82,3,52425,1.64819053847831,NA,NA,NA,1177207,1713580,5946630,10647181,14251,13489,14670,15036,15414,19430,26646,0,0,0.371237714987715,0.185546875,NA,6.65929391968364,NA,NA,266240,NA,NA,0,0.39072856619092,0.151102464332036,15817,375.964468609724,151545,0.000442561800594297,1,0,28.3999996185303,30.5,29.1000003814697,20.3999996185303,17.2999992370605,18.7999992370605,14.3000001907349,0,18.1000003814697,21.1000003814697,20.7999992370605,20.7999992370605,22.2999992370605,23,30.2000007629395,27.7000007629395,16,26.8999996185303,27.5,41.7999992370605,22.2999992370605,13.6000003814697,21.8999996185303,37.0999984741211,46.5,38.2000007629395,38.0999984741211,34.2999992370605,31.9099998474121,30.5100002288818,40.5499992370605,56.439998626709,0.899999976158142,12.4298779626995,0,NA,0,15810,1.10148881440486,70655,64145,7719,7311,10.2868353751301,54.7721101027059,62.4929300436075,13.3696000576019,9.31370007991791,9.31370007991791,12.3054000139236
"OH",39057,"Greene",0,-83.8898400235361,39.6914620706684,0.113194920130506,415,25.8575248718262,0.41355284261381,0.206179066834805,26197,423.790128640684,75.3476897600174,147344,0.0563041569645379,1,0,0,0,0.505253571428571,0,0.136065339895856,0.120143493161654,0.0982907174525277,0.0658979505345562,0.0636571413115508,0.0722954949156109,147886,82.4000015258789,3.4,46768,1.51492514743687,NA,NA,NA,989033,1549739,11102030,14868341,31349,29820,29733,31221,33259,35863,58892,0,0,0.443584735576923,0.264307228915663,6.10924758276437,6.80239476332431,NA,NA,265600,NA,NA,0,0.41355284261381,0.206179066834805,26197,423.790128640684,147344,0.0563041569645379,1,0,33.5,35.0999984741211,31.8999996185303,33.7000007629395,31.1000003814697,33.9000015258789,28.6000003814697,0,32.0999984741211,35.4000015258789,33,33.7999992370605,33.7999992370605,34.2999992370605,35.2000007629395,33.9000015258789,26.7999992370605,35.4000015258789,29.8999996185303,37.9000015258789,31.3999996185303,21.3999996185303,25,42.5999984741211,53.5,48.9000015258789,45.0999984741211,49,41.4199981689453,38.9199981689453,41.8800010681152,59.3499984741211,0.699999988079071,12.1379884883369,0,NA,0,24722,1.6229486216883,60523,37292,24254,28339,16.9680787087884,59.4774805056297,68.205911072395,24.3140000104904,13.3140000104904,22.3140000104904,13.3140000104904
"OH",39081,"Jefferson",0,-80.7609952096223,40.3850122877033,0.112853475071759,410,43.5513191223145,0.379180998328534,0.185773480662983,26115,288.113076775799,53.180801662414,141481,0.0270725636607314,1,1,0,0,NA,0,0.0344319583390434,0.0265919051301882,0.0488744407871271,0.055440624577672,0.0568381736000216,0.0556456124747163,73894,71.9000015258789,7,28443,1.62663654566925,NA,NA,NA,829917,1711544,7524073,15328050,33018,39415,65423,77580,88307,98129,96495,0,0,0.136861313868613,0.0810042997542997,6.23441072571837,6.94697599213542,NA,NA,260480,NA,NA,0,0.379180998328534,0.185773480662983,26115,288.113076775799,141481,0.0270725636607314,1,0,49,48.7000007629395,46.2999992370605,48.0999984741211,42.5999984741211,25.1000003814697,33.7000007629395,0,35.5,41.5999984741211,39.5,39.5,37.5,38.7999992370605,37.2999992370605,34.4000015258789,24.5,38.2000007629395,27.7999992370605,41.9000015258789,37,17.5,30.8999996185303,50.9000015258789,67.0999984741211,64,61.5999984741211,61.7999992370605,58.4199981689453,49.4700012207031,55.9900016784668,73.6999969482422,15.1999998092651,6.36442479796736,0,NA,0,25408,2.02704405563903,41824,20633,8189,7391,15.9842374650083,62.3985458044721,77.3114781760034,95.8558000922203,52.32020008564,87.32020008564,52.32020008564
"OH",39109,"Miami",0,-84.2288955543699,40.0534725436353,0.111867164346492,407,21.8313941955566,0.436030477024397,0.299907149489322,29959,375.412931005708,75.4907943752727,148985,0.0267031609866818,1,1,0,0,0.332460714285714,0,0.0320403176542456,0.0230238704881474,0.021811825505396,0.019847762680515,0.0195412064570943,0.0203305172380153,98868,76.5999984741211,3.9,41678,1.62086171103908,NA,NA,NA,997476,1265435,11246996,16650827,36158,39754,45047,48428,51301,52632,61309,0,0,0.656864250614251,0.352711397058824,6.53524127101366,7.04053639021596,NA,NA,261120,NA,NA,0,0.436030477024397,0.299907149489322,29959,375.412931005708,148985,0.0267031609866818,1,1,35.0999984741211,38.2000007629395,39.2999992370605,40.0999984741211,37.4000015258789,40,38.0999984741211,0,43.4000015258789,44.2999992370605,41.9000015258789,43,42.5,42.7999992370605,46.5,44.5999984741211,33.5,44,38.7000007629395,47,37.0999984741211,28,26.6000003814697,45.5999984741211,50.4000015258789,44.5,41.5,43.2999992370605,34.8800010681152,31.4200000762939,34.689998626709,59.8699989318848,0.699999988079071,7.70821854912764,0,NA,0,29157,1.70510934588604,52161,30591,14502,14151,26.0507988953405,49.8682886007797,75.9190874961203,3.28749996423721,3.28749996423721,3.28749996423721,3.28749996423721
"OH",39113,"Montgomery",0,-84.2906067554335,39.7545569087368,0.126389174739999,462,28.0280017852783,0.474578120977884,0.347530422333572,52230,349.696228221329,98.3391787046858,185731,0.00756270342714915,1,1,0,0,0.6641725,0,0.0126394400524951,0.0482742492793463,0.0742486801137133,0.138038894791371,0.198600513002136,0.20904302134156,559062,77.8000030517578,3.9,37174,1.57562703077653,NA,NA,NA,1129486,1461893,18264634,21660408,78550,100852,163763,209532,273481,295480,398441,0,0,0.672379032258065,0.458104395604396,6.68461172766793,7.17011954344963,NA,NA,291200,NA,NA,0,0.474578120977884,0.347530422333572,52230,349.696228221329,185731,0.00756270342714915,1,1,46.2000007629395,47.2000007629395,45.9000015258789,48,49.2000007629395,47.4000015258789,48.7999992370605,0,50.5,53,51.2999992370605,49.2999992370605,50.4000015258789,50,45.2000007629395,44.2999992370605,36.9000015258789,48.2999992370605,39.2999992370605,51.9000015258789,42.7000007629395,26.8999996185303,34.9000015258789,48.5,59.7999992370605,59.7999992370605,56.5,55.7000007629395,46.4900016784668,41.5499992370605,47.2799987792969,63.75,0.699999988079071,9.21733266227598,0,NA,0,51834,1.7396597138179,48874,28094,102094,96381,15.9729610061789,58.1903941850761,73.0340019079595,98.5592999458313,43.5592999458313,84.5592999458313,43.5592999458313
"OH",39135,"Preble",0,-84.6480576683504,39.741590701946,0.116035811694999,425,26.7223129272461,0.410228641390082,0.195705521472393,21820,508.824564619615,76.1397906979934,145818,0.00568285976168653,1,0,0,0,0.117415625,0,0.019212251822642,0.00895085635596867,0.00544386814694157,0.00256343788703592,0.00321232019273921,0.0042583392476934,42337,72.5,4.1,37214,1.43023728813559,NA,NA,NA,990183,1345878,11102552,14467232,24533,23421,23834,23238,22455,23329,27081,0,0,0.57352511682243,0.360952524038462,NA,6.57228254269401,NA,NA,266240,NA,NA,0,0.410228641390082,0.195705521472393,21820,508.824564619615,145818,0.00568285976168653,1,0,36.5999984741211,39.5999984741211,38.5999984741211,40,38.2000007629395,39.5,38.7999992370605,0,43.4000015258789,45.4000015258789,45.2000007629395,45.4000015258789,46.0999984741211,45.0999984741211,48.5,46.5,42,47.0999984741211,46.4000015258789,53.0999984741211,43.9000015258789,40.2999992370605,34.2000007629395,53.5,51.7999992370605,46.7999992370605,42.4000015258789,44.2999992370605,36.5200004577637,36.0900001525879,38.310001373291,56.4599990844727,0.5,10.9825889610403,0,NA,0,21696,1.41694143736687,48560,34271,5494,5361,12.5,62.2727272727273,73,40,14,33,15
"AZ",4013,"Maricopa",0,-112.491230303287,33.3488184298684,2.31420248136099,9203,257.274932861328,NA,NA,857.859372786367,31.7789873855193,25.6313588850174,1063.61517189255,0.00103680663556247,0,0,NA,NA,0.033669881305638,NA,NA,0.0160310797535054,0.0419349814439855,0.0339754548216991,0.0372869284660347,0.049911752770481,3072149,81.5,3,40134,1.33394314663665,NA,NA,NA,NA,NA,NA,NA,5689,10986,34488,89576,150970,186193,331770,0,0,0.0384573718990359,0.0284873748734675,5.56068163101553,6.58271741998659,NA,NA,5690240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9000015258789,52.0999984741211,43.7999992370605,38.5999984741211,37.5999984741211,64.5999984741211,67.3000030517578,60.4000015258789,56.2000007629395,51.2999992370605,39.4199981689453,36.9000015258789,40.560001373291,45.9900016784668,NA,6.75600759248378,0,NA,0,845.852009870228,1.4470031709726,55672,38474,2729356,797414,2.03105320603069,66.5661195449535,66.6180856128098,104.427798807621,82.4970988333225,103.932998806238,82.9918988347054
"OR",41039,"Lane",0,-122.847494489735,43.9386240183952,1.34061632533794,4554,500.233154296875,0.288569815476955,0.0796433148935606,5361.22778119232,227.677727717632,9.70621985889457,125757.728213827,0.000298587683559535,0,1,NA,0,NA,NA,0,0.000359453630481668,0.000217089267106634,0.00348240984636151,0.00775949888375924,0.0095787782721806,322959,83,5.3,34672,1.23408294870536,NA,NA,NA,460879,666521,991640,2499297,9411,15198,33783,36166,54493,69096,125776,0,0,0.0417664344797562,0.0211875953782429,NA,6.77878489768518,NA,NA,2935680,NA,NA,0,0.286543984639011,0.0676056338028169,4780,207.456066945607,108508,0.000209205020920502,0,1,NA,NA,NA,NA,NA,13.6999998092651,50.5999984741211,0,40.0999984741211,49.0999984741211,50.7999992370605,48.2000007629395,44.2999992370605,19.8999996185303,52.7000007629395,0,21.7999992370605,36,34.5999984741211,41.9000015258789,32,22.7999992370605,23.1000003814697,45.9000015258789,57.5,51.0999984741211,44.4000015258789,41.4000015258789,35.689998626709,43.8400001525879,47.3300018310547,67.0899963378906,45.4000015258789,6.05182857985931,0,NA,0,5359.45532844118,1.19572598900507,44371,37108,69255,77075,5.74538705985002,65.2943713510052,68.7058389575917,242.840399742126,146.803599774837,222.803599774837,146.803599774837
"PA",42003,"Allegheny",0,-79.9811913863528,40.4688219034152,0.204820326592985,730,42.0452194213867,0.497756728174058,0.435501653803749,178831,142.002197605561,91.1555802041043,278583,0.0152378502608608,1,1,0,0,NA,0,0.017005842778905,0.0451312522769285,0.0638027004567355,0.0900582922537844,0.124102535293907,0.132309857865464,1281666,79,3.9,38893,1.84627202892002,NA,NA,NA,1792173,3015224,25394395,56448818,355869,551959,1018463,1185808,1374410,1411539,1515237,0,0,0.173373287671233,0.141379310344828,6.68461172766793,7.09007683577609,NA,NA,464000,NA,NA,0,0.497756728174058,0.435501653803749,178831,142.002197605561,278583,0.0152378502608608,1,1,37.5,40.2999992370605,37.7000007629395,40.5999984741211,37.4000015258789,2.09999990463257,36.5999984741211,0,25.8999996185303,39.4000015258789,37.2000007629395,31.8999996185303,34.7999992370605,39.2999992370605,26.6000003814697,26.6000003814697,18.1000003814697,29.2000007629395,24.8999996185303,37.7000007629395,20.1000003814697,8.69999980926514,42.4000015258789,52.9000015258789,65.1999969482422,58,57.0999984741211,54.9000015258789,50.5999984741211,45.0099983215332,57.0699996948242,66.0199966430664,27.3999996185303,8.27243095367212,0,NA,0,176102,2.08422092895575,56943,27321,1159983,162516,18.4215863688124,60.8205925912581,76.638704684886,81.7425999045372,42.7425999045372,77.7425999045372,42.7425999045372
"PA",42017,"Bucks",0,-75.1067962256232,40.3369020614786,0.170766004333499,607,56.1960067749023,0.483539064629301,0.506077940650697,63578,452.456510113561,102.138474648487,281640,0.0254490547044575,1,1,0,0,0.388836538461538,0,0.0280247450882865,0.0219457781657694,0.018159030775658,0.0200743995990902,0.0326202447982464,0.0357873423228186,597635,82.9000015258789,3.4,54664,1.47607335070501,NA,NA,NA,2553944,4357108,28766280,40289213,68656,70615,76530,82476,96727,107715,144620,0,0,0.628292139384117,0.376490542763158,6.14846829591765,6.84694313958538,NA,NA,389120,NA,NA,0,0.483539064629301,0.506077940650697,63578,452.456510113561,281640,0.0254490547044575,1,1,48.7999992370605,51.7999992370605,50.2999992370605,53.5999984741211,52.9000015258789,4,53.2999992370605,0,44.0999984741211,50.9000015258789,50.5999984741211,50.9000015258789,49.4000015258789,49.7000007629395,39.2999992370605,43.4000015258789,40.4000015258789,42.5,39.7999992370605,43.5999984741211,31.7000007629395,25.2000007629395,22.7000007629395,37.4000015258789,49.4000015258789,44.7999992370605,40.7999992370605,35.4000015258789,37.189998626709,39.0900001525879,45.689998626709,60.5999984741211,42.4000015258789,8.70314093605617,0,NA,0,61959,1.75023585965228,77917,44518,53108,49093,8.73802142109233,51.4622646450352,68.8896647239315,22.9399999380112,9.80919992923737,16.8091999292374,9.80919992923737
"PA",42029,"Chester",0,-75.6675357349722,39.9067888992051,0.207479944451107,756,44.6910629272461,0.488504909268388,0.385422740524781,74578,499.391777736062,105.376505938874,353434,0.0792056638687012,1,1,0,0,0.414327678571429,0,0.0801105327421117,0.098905489923558,0.0961688761741849,0.0758827355009324,0.0623758653382576,0.0613827607910424,433501,84.9000015258789,2.6,59569,1.79531154591552,NA,NA,NA,3534983,5192517,37243640,46737688,83481,89377,109213,115120,126629,135626,159141,0,0,0.451685855263158,0.282335907335907,6.17378610390194,6.90775527898214,NA,NA,497280,NA,NA,0,0.488504909268388,0.385422740524781,74578,499.391777736062,353434,0.0792056638687012,1,1,46.4000015258789,47.2999992370605,45.4000015258789,47.7999992370605,48.4000015258789,2,41.5,0,29.1000003814697,40.4000015258789,39.5,38.2000007629395,38.0999984741211,39.7000007629395,28.1000003814697,29.7999992370605,22.5,32,34.9000015258789,40.7999992370605,26.8999996185303,20.2000007629395,17.2999992370605,28.2999992370605,47.0999984741211,44.2000007629395,40.7999992370605,33,34.8699989318848,29.6800003051758,36.1800003051758,54.0999984741211,37.7999992370605,7.6350281639224,0,NA,0,68671,1.82783348272915,87683,47971,52153,57177,9.60500212161204,64.4866897241806,74.0916918457927,5.34179997444153,5.34179997444153,5.34179997444153,5.34179997444153
"PA",42045,"Delaware",0,-75.399066407333,39.9166266165961,0.0520304133054999,184,40.4003944396973,0.514125683706181,0.470380818053597,30597,483.551001732196,160.662076903865,92089,0.0538941726313037,1,1,0,0,0.4287875,0,0.0696393675608456,0.0908056203924106,0.0730734080757894,0.0726190972193289,0.145191916698132,0.197252490701797,550864,81.4000015258789,3.7,44913,1.60168952675084,NA,NA,NA,1090008,1605657,14795210,19288727,56101,74683,117906,173084,280264,310756,414234,0,0,0.219594594594595,0.161317567567568,6.65929391968364,7.35244110024358,NA,NA,118400,NA,NA,0,0.514125683706181,0.470380818053597,30597,483.551001732196,92089,0.0538941726313037,1,1,39.7000007629395,41.0999984741211,40.4000015258789,44.2000007629395,43.5,3,36.9000015258789,0,21.6000003814697,37.2000007629395,38.7999992370605,37,35.5,36.2000007629395,21.8999996185303,23.1000003814697,18.5,26.7000007629395,25.7999992370605,31.2999992370605,21.2000007629395,12.3999996185303,26,29.3999996185303,45.5,42.7000007629395,44.7000007629395,37.2999992370605,38.0999984741211,36.2599983215332,47.7900009155273,56.7999992370605,29.2999992370605,7.79590951311012,0,NA,0,28948,1.78550852009179,73138,40962,58890,63035,11.086993552696,64.2428640140176,74.8644129681428,47.6537998318672,27.6537998318672,44.6537998318672,27.6537998318672
